text,label,language
"this adalah lain lukisan itu saya wanted kepada bahagian yang lukisan proses , chinook , saya lakukan this percuma illustration dalam jun itu",0,ms
alhamdulillah ! insyaallah rezki bahagian bahagian,0,ms
jika saya melihat ya saya akan meludahi ya cukup banyak mengatakan itu semua eh,1,ms
yes because it is and i sound so broken bitch when did i have feelings,0,en
5 wlo memberi 24 hours kpada menang rt ikuti menyertai,0,ms
i have not said it enough but fuck white bitches,1,en
nazrul suhaimi tolong sebat dia dekat cultura nanti jirul sebab dia pijak melantun banyak gila,0,ms
"dengarkan di sini anda anak anjing jalang . kali seterusnya anda membatalkan pengeditan saya , saya akan memburu anda dan membuang udara kecil ke atas anda . pengintip hari fuckin",1,ms
"guys di mana ada jual sepatu sneakers warna penuh hitam ukuran di banda aceh selain di sukan station , udh kesana gua ada ukuran",0,ms
"runzuerun raficounsel pendek kata , mesti waras",0,ms
starting to lose more and more faith in black main each,0,en
difitnah budak suruhan imf difitnah wahabi kerana rapat dengan raja saudi difitnah menjatuhkan tun mustapha datuk harun difitnah gila kuasa difitnah memaksa minta tanah di sabah difitnah kali langgan pelacur difitnah memberi muka dan berlembut dengan masyarakat,1,ms
yeah did not really know the term muzzie fought against them and worked over in saudi just plain sand niggers is what most of us rednecks call them,1,en
i find myself trying to relate with most lesbians by well being gay,0,en
one of you goys needs to make a first goy shooter like black ops zombies but instead of brother zombies make kike zombies for ps4 i would pay dollars for that,1,en
i fucking hate you but i love you i was just talking to my senior co worker about getting rick rolled because it was on the radio and how i have not seen it happen in so long,0,en
donggongon tamu dalam penampang adalah hebat perniagaan tetapi wooden struktur ganti rugi daripada joints dan beams dan bumbung buat ia tidak selamat . do tidak tunggu untuk unwanted things kepada berlaku .,0,ms
respect the based he would be nothing without her,1,en
my ignorance proves i know nothing about this nigger comic i am good with that,1,en
and added things to eill of grandpatents william scott and princess lucy johns taku river tlingit thunderbird from atlin and was in wiliams lake they took witness protection plan and dave added if i were a sex offender the property eould go to kids he raped and inplanted my aunt,0,en
you are white walk into a restaurant and it has nigger employees what do you do,1,en
it cause they thought you mean lynch as in lynching a bunch of niggers,1,en
to late evil comes only in trojan horse as islam,0,en
i am much higher time preference on this issue i do not want to pave a road i want to remove the jews from power to stop this deconstructionist anti white morass of misery they have forced on our communities,1,en
"had csk menang yang permainan , this pic akan menjadi semua lebih twitter sebagai yang sebab untuk yang menang",0,ms
"nya akhirnya di sini , guys",0,ms
"gya , this adalah kami masa depan jika kami doa tidak undi keluar liblab greens",0,ms
tukar la dalam malaysia sebab kalau dekat luar negara aku yang pendek,1,ms
"menyusu pada dickla saya , anda boleh menghisap buah zakar kiri datuk anda sehingga ia jatuh , di mana anda boleh mengulungnya di dalam mulut anda seperti gulagula keras . abrahms gelap",1,ms
south african white people are some of the worst white people out there,1,en
"pada kali ini , kami menampilkan sulaman kerawang yang dihasilkan pada baju kurung moden dengan kain lipat batik taca hou sccghp koleksisulam kurungmodensulam butiksriclassic sulamankerawang sulamgoyang taca fnlpykubbj",0,ms
ice is deporting refugees to places that most have never set foot in i support cambodian communities rallying together across the nation to stop the raids and prevent ice from deporting refugee,0,en
it called capitalism towel head go back to your communist country and see how that works out,1,en
they playing a lot of ethnic music at this white ass wedding,0,en
"semua maklumat di atas diketahui panjang , kenyataan fakta sebenar mengenai sejarah sebenar , tidak mengatakan yang lain lagi , menghalang balasan bodoh besi ... besar imp ...",1,ms
i have arguments about why white south africans should be welcomed as immigrants these are not the prime motivators for me but i think they are both cogent and presentable to the racially unaware,0,en
haha pengkalan chepa,0,ms
it strategy goy first we lure in beaners with a false sense of security then we let them win we can not lose trump a brilliant businessman he knows what he doing,1,en
it the demonazi and republicommies,0,en
if you are a woman who worships the demon god allah then u are blind because his prophet allowed the rape of non muslim women said that hell is mostly filled with women that women have half the brain of a man why do you worship such an evil god,1,en
i went to ds to read the comments for that shill article for ricky bobby and almost all the comments make me feel like i am on the outside looking in on people still trapped inside the kike matrix it a bizarre feeling,1,en
yang makanan kekasih dan pelancong panduan dalam yong adalah jadi kecewa,0,ms
you woke it problematic that heidegger was associated with the nazis me based that was basically the only not bad thing about him,0,en
"ramai yang najib hulur rasuah sepanjang kes dia nibeginilah undang negara kita ini bila berada ditentangan puak celaka kalau ikut prosedur biasa , jadi la macam kes orang awam sekejap sahaja sudah kedalam taca kk tvyg tak awak",1,ms
dara dipaparkan at perempuan setiap hari rangkaian indonesias kegemaran coachella2022 lihat komen dara pada mereka jawatan di sini sandarapark,0,ms
before anyone passes judgement i want to let it be known that instant message trailer trash,0,en
young dolph showed love kepada makedas bila dia adalah tidak obligated kepada doa jadi . lakukan yang memphisran cooke kedai reciprocate,0,ms
la baru hendak siasat tahun babe bukan hr lepas haha,0,ms
bet cash money he say it ain nanti his,0,en
blacks invented reading,0,en
be careful sir you might keep moving right into our neighbouring country god only knows how they treat refugees,0,en
they can not be worse than the hoodrat ratchet black and spic bitches i have dealt with my entire life racist spics and black supremacist ghetto bottom feeders are one of the biggest reasons i am right wing and racist,1,en
shes a fat kike laughing out loud,1,en
bullshit every fucking liberal i have ever met assumes shit and lies about everything you cannot be a liberal and a fucking true christian at the same time so go fuck yourself nigger faggot liar your just another tool,1,en
when it comes to the issue of women facing domestic violence i will beat them like a drum,1,en
kulupfans kesian orang kelantan dapat menteri bodoh segini esa,1,ms
so be sure not to do anything so our kike overlords do not become angry with us,1,en
"ugh , saya benci apabila orang menambah besi ke artikel seperti itu ... omong kosong . sembang sumbangan saya sesi",1,ms
yang terlambat sudirman chow kit jalan raya . nostalgic . selamanya a legenda .,0,ms
me bitch,0,en
saya tidak fikir dia adalah tengkorak . saya fikir dia seorang islamis . foto itu sepatutnya tidak pernah dari tempat pertama . anda orang membuat kesilapan yang mengerikan dalam memberikan islamis ini keinginkannya .,1,ms
"sudah tentu anda tidak pasti apa yang dia buat , jelas kerana anda terlalu sibuk berteriak bir ! dan membuat keldai umum sendiri .",1,ms
nya sedih bagaimana geniuses adalah persecuted by imbeciles,0,ms
"kerja lembab , duit hendak laju sahaja , bodoh",1,ms
carlson hits the first batter in the shoe bases loaded two outs fly ball to jones in right for out three bottom of four,0,en
"neon percikan has a src now , jadi buat sure kepada mengemukakan anda times di sana ! manamana , seratus lima peratus , 19 exits sebagai baik sebagai semua individu levels .",0,ms
"bawak bodoh , itu a neckbreaker berayun yang saya katakan !!! ia bukan taca yang bodoh , anda hanya bodoh seperti ppl bodoh yang berbohong . perokok gelap bertudung",1,ms
nancy pelosi never said that the wall would violate the rights of illegal immigrants,0,en
nick the spic fuentes,1,en
abaya is pride of muslim women restore abaya notification,0,en
you can call anybody a nazi and not get sued you can call anybody a racist and not get sued we need more un sueable anti prog epithets,0,en
laughing out loud for a desk and for shipping please fuck off i hate you,0,en
wow wow wow saya seperti itu bayi boleh saya mempunyai anda old long tidur kapas bolerang nota availabl,0,ms
pudar ke dalam awak 2022 tiktok,0,ms
"baik pagi , mulakan anda hari with enhypen by streaming mereka mvs pada youtuba dan streaming mereka songs pada spotify dan taca . buat sure kepada mengambil bahagian pada mereka berterusan votings . juga pls doa tidak abai enhypens twitter polls . mempunyai a baik hari ! c",0,ms
"bitches russian , tangan kebenaran , keluar dari ukraine , keluar dari wikipedia amerika ! ... askar ukrainian .",1,ms
amerika adalah kejahatan yang murni,0,ms
